=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
VAE                                      --
├─Encoder: 1-1                           --
│    └─Linear: 2-1                       38,465
├─Decoder: 1-2                           --
│    └─Linear: 2-2                       39,200
=================================================================
Total params: 77,665
Trainable params: 77,665
Non-trainable params: 0
=================================================================
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
VAE                                      --
├─Encoder: 1-1                           --
│    └─Linear: 2-1                       38,465
├─Decoder: 1-2                           --
│    └─Linear: 2-2                       39,200
=================================================================
Total params: 77,665
Trainable params: 77,665
Non-trainable params: 0
=================================================================
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
VAE                                      --
├─Encoder: 1-1                           --
│    └─Linear: 2-1                       38,465
├─Decoder: 1-2                           --
│    └─Linear: 2-2                       39,200
=================================================================
Total params: 77,665
Trainable params: 77,665
Non-trainable params: 0
=================================================================
Training model 1/3...
[Epoch   1 (52.26s)]	ELBO: 1131.400 (1343.191)	Log prob: 1260.458 (1420.181)	KLD: 129.058 (76.990)	Grad: 0.135
[Epoch   2 (51.47s)]	ELBO: 1371.897 (1397.449)	Log prob: 1433.008 (1446.246)	KLD: 61.111 (48.796)	Grad: 0.160
[Epoch   3 (49.63s)]	ELBO: 1408.972 (1421.773)	Log prob: 1452.677 (1462.161)	KLD: 43.705 (40.389)	Grad: 0.173
[Epoch   4 (50.88s)]	ELBO: 1427.518 (1434.347)	Log prob: 1463.540 (1468.202)	KLD: 36.023 (33.856)	Grad: 0.220
[Epoch   5 (48.88s)]	ELBO: 1439.776 (1444.714)	Log prob: 1470.966 (1473.229)	KLD: 31.190 (28.515)	Grad: 0.230
[Epoch   6 (49.25s)]	ELBO: 1448.736 (1454.820)	Log prob: 1476.590 (1480.566)	KLD: 27.854 (25.746)	Grad: 0.250
[Epoch   7 (52.19s)]	ELBO: 1455.823 (1459.555)	Log prob: 1481.114 (1483.779)	KLD: 25.291 (24.225)	Grad: 0.283
[Epoch   8 (53.24s)]	ELBO: 1462.423 (1465.163)	Log prob: 1485.571 (1487.022)	KLD: 23.148 (21.860)	Grad: 0.263
[Epoch   9 (51.27s)]	ELBO: 1467.294 (1467.043)	Log prob: 1488.744 (1487.478)	KLD: 21.450 (20.435)	Grad: 0.303
[Epoch  10 (51.91s)]	ELBO: 1471.725 (1475.812)	Log prob: 1491.925 (1494.966)	KLD: 20.200 (19.154)	Grad: 0.304
[Epoch  11 (46.89s)]	ELBO: 1475.801 (1479.313)	Log prob: 1494.881 (1497.424)	KLD: 19.080 (18.112)	Grad: 0.313
[Epoch  12 (48.76s)]	ELBO: 1479.401 (1481.919)	Log prob: 1497.570 (1500.616)	KLD: 18.169 (18.697)	Grad: 0.314
[Epoch  13 (48.22s)]	ELBO: 1482.304 (1485.397)	Log prob: 1499.767 (1501.917)	KLD: 17.463 (16.519)	Grad: 0.345
[Epoch  14 (50.04s)]	ELBO: 1485.337 (1486.572)	Log prob: 1502.165 (1503.669)	KLD: 16.828 (17.097)	Grad: 0.343
[Epoch  15 (48.61s)]	ELBO: 1488.186 (1487.346)	Log prob: 1504.477 (1503.246)	KLD: 16.291 (15.900)	Grad: 0.316
[Epoch  16 (47.72s)]	ELBO: 1490.600 (1490.292)	Log prob: 1506.490 (1505.842)	KLD: 15.889 (15.550)	Grad: 0.332
[Epoch  17 (48.03s)]	ELBO: 1492.648 (1494.447)	Log prob: 1508.145 (1509.745)	KLD: 15.497 (15.298)	Grad: 0.360
[Epoch  18 (48.42s)]	ELBO: 1495.317 (1497.367)	Log prob: 1510.423 (1512.673)	KLD: 15.106 (15.306)	Grad: 0.318
